customer_id,device_platform,marketing_channels,account_created_date
1553755,Android,Google,3/9/20
1553827,Android,Google,3/9/20
1553832,Android,Other,3/9/20
1553841,iOS,Facebook,3/9/20
1553847,iOS,Varo Home,3/9/20
1553861,Android,Facebook,3/9/20
1553866,Android,Google,3/9/20
1553878,Android,Google,3/9/20
1553912,iOS,Other,3/9/20
1553976,Android,Google,3/9/20
1554000,Android,Other,3/9/20
1554006,iOS,Other,3/9/20
1554007,Android,Facebook,3/9/20
1554022,Android,Other,3/9/20
1554030,Android,Google,3/9/20
1554039,Android,Facebook,3/9/20
1554051,Android,Facebook,3/9/20
1554078,iOS,Other,3/9/20
1554125,Android,Referral,3/9/20
1554148,Android,Google,3/9/20
1554198,Android,Referral,3/9/20
1554238,Android,Facebook,3/9/20
1554263,iOS,Other,3/9/20
1554269,iOS,Other,3/9/20
1554295,iOS,Referral,3/9/20
1554303,Android,Other,3/9/20
1554304,iOS,Other,3/9/20
1554383,Android,Facebook,3/9/20
1554403,iOS,Google,3/9/20
1554418,Android,Facebook,3/9/20
1554419,iOS,Varo Home,3/9/20
1554454,iOS,Google,3/9/20
1554525,Android,Other,3/9/20
1554528,iOS,Google,3/9/20
1554547,iOS,Other,3/9/20
1554568,Android,Facebook,3/9/20
1554594,Android,Other,3/9/20
1554659,Android,Facebook,3/9/20
1554746,Android,Other,3/9/20
1554752,Android,Other,3/9/20
1554761,Android,Google,3/9/20
1554805,iOS,Other,3/9/20
1554808,Android,Facebook,3/9/20
1554841,iOS,Google,3/9/20
1554865,iOS,Other,3/9/20
1554943,Android,Other,3/9/20
1554960,iOS,Varo Home,3/9/20
1554998,Android,Other,3/9/20
1555021,Android,Other,3/9/20
1555028,Android,Google,3/9/20
1555065,Android,Facebook,3/9/20
1555067,Android,Google,3/9/20
1555135,Android,Facebook,3/9/20
1555149,iOS,Other,3/9/20
1555163,Android,Referral,3/9/20
1555189,iOS,Other,3/9/20
1555227,Android,Facebook,3/9/20
1555234,iOS,Google,3/9/20
1555276,Android,Other,3/9/20
1555307,Android,Referral,3/9/20
1555342,iOS,Referral,3/9/20
1555399,Android,Facebook,3/9/20
1555406,Android,Facebook,3/9/20
1555441,iOS,Google,3/9/20
1555461,Android,Facebook,3/9/20
1555523,iOS,Other,3/9/20
1555551,Android,Other,3/9/20
1555554,iOS,Google,3/9/20
1555593,Android,Google,3/9/20
1555594,Android,Facebook,3/9/20
1555619,Android,Google,3/9/20
1555636,iOS,Facebook,3/9/20
1555688,iOS,Facebook,3/9/20
1555714,Android,Google,3/9/20
1555751,iOS,Other,3/9/20
1555763,Android,Google,3/9/20
1555808,Android,Google,3/9/20
1555809,Android,Google,3/9/20
1555820,iOS,Other,3/9/20
1555830,Android,Google,3/9/20
1555884,Android,Facebook,3/9/20
1555887,iOS,Other,3/9/20
1555938,Android,Facebook,3/9/20
1555950,Android,Other,3/9/20
1555990,Android,Referral,3/9/20
1556083,iOS,Facebook,3/9/20
1556106,iOS,Varo Home,3/9/20
1556148,Android,Facebook,3/9/20
1556221,iOS,Facebook,3/9/20
1556278,Android,Google,3/9/20
1556307,Android,Google,3/9/20
1556313,Android,Other,3/9/20
1556322,Android,Google,3/9/20
1556341,Android,Other,3/9/20
1556342,iOS,Varo Home,3/9/20
1556361,Android,Google,3/9/20
1556388,Android,Facebook,3/9/20
1556463,Android,Google,3/9/20
1556478,Android,Google,3/9/20
1556539,Android,Google,3/9/20
1556553,iOS,Other,3/9/20
1556587,Android,Google,3/9/20
1556589,Android,Google,3/9/20
1556594,Android,Referral,3/9/20
1556620,iOS,Facebook,3/9/20
1556662,iOS,Facebook,3/9/20
1556681,Android,Referral,3/9/20
1556704,iOS,Apple Search,3/9/20
1556757,iOS,Facebook,3/9/20
1556763,Android,Facebook,3/9/20
1556803,Android,Google,3/9/20
1556826,Android,Other,3/9/20
1556828,Android,Facebook,3/9/20
1556855,Android,Google,3/9/20
1556869,Android,Google,3/9/20
1556871,Android,Facebook,3/9/20
1556936,iOS,Other,3/9/20
1556941,Android,Google,3/9/20
1556949,Android,Facebook,3/9/20
1556994,Android,Google,3/9/20
1557004,Android,Varo Home,3/9/20
1557125,Android,Facebook,3/9/20
1557128,Android,Referral,3/9/20
1557166,Android,Facebook,3/9/20
1557209,iOS,Other,3/9/20
1557224,Android,Google,3/9/20
1557246,Android,Google,3/9/20
1557255,Android,Google,3/9/20
1557290,Android,Google,3/9/20
1531347,Android,Facebook,3/10/20
1531457,iOS,Facebook,3/10/20
1531459,Android,Google,3/10/20
1531470,Android,Google,3/10/20
1531481,Android,Facebook,3/10/20
1531490,Android,Google,3/10/20
1531508,iOS,Other,3/10/20
1531513,Android,Referral,3/10/20
1531535,Android,Facebook,3/10/20
1531547,Android,Facebook,3/10/20
1531565,Android,Google,3/10/20
1531573,Android,Other,3/10/20
1531583,iOS,Other,3/10/20
1531623,iOS,Facebook,3/10/20
1531628,Android,Google,3/10/20
1531636,Android,Google,3/10/20
1531645,Android,Other,3/10/20
1531663,Android,Google,3/10/20
1531707,Android,Referral,3/10/20
1531762,Android,Facebook,3/10/20
1531774,Android,Other,3/10/20
1531787,iOS,Other,3/10/20
1531810,Android,Facebook,3/10/20
1531814,Android,Google,3/10/20
1531821,Android,Other,3/10/20
1531855,iOS,Facebook,3/10/20
1531863,Android,Other,3/10/20
1531874,iOS,Facebook,3/10/20
1531893,Android,Google,3/10/20
1531946,iOS,Apple Search,3/10/20
1531967,Android,Google,3/10/20
1531968,Android,Varo Home,3/10/20
1531998,Android,Google,3/10/20
1532044,Android,Google,3/10/20
1532045,Android,Google,3/10/20
1532062,Android,Google,3/10/20
1532086,Android,Facebook,3/10/20
1532127,Android,Google,3/10/20
1532273,Android,Facebook,3/10/20
1532286,Android,Google,3/10/20
1532289,Android,Facebook,3/10/20
1532292,Android,Google,3/10/20
1532300,Android,Google,3/10/20
1532362,Android,Google,3/10/20
1532371,Android,Facebook,3/10/20
1532396,Android,Facebook,3/10/20
1532440,iOS,Referral,3/10/20
1532577,iOS,Varo Home,3/10/20
1532581,Android,Google,3/10/20
1532701,Android,Referral,3/10/20
1532737,iOS,Varo Home,3/10/20
1532744,Android,Facebook,3/10/20
1532826,Android,Facebook,3/10/20
1532833,iOS,Facebook,3/10/20
1532838,Android,Facebook,3/10/20
1532846,Android,Google,3/10/20
1532859,Android,Facebook,3/10/20
1532883,Android,Facebook,3/10/20
1532898,iOS,Other,3/10/20
1532967,iOS,Google,3/10/20
1533026,iOS,Snapchat,3/10/20
1533074,Android,Referral,3/10/20
1533179,Android,Varo Home,3/10/20
1533182,iOS,Varo Home,3/10/20
1533193,Android,Other,3/10/20
1533195,Android,Google,3/10/20
1533252,Android,Google,3/10/20
1533267,Android,Facebook,3/10/20
1533290,iOS,Apple Search,3/10/20
1533291,Android,Other,3/10/20
1533350,Android,Google,3/10/20
1533372,Android,Google,3/10/20
1533396,Android,Varo Home,3/10/20
1533415,iOS,Other,3/10/20
1533418,Android,Google,3/10/20
1533427,Android,Varo Home,3/10/20
1533567,iOS,Other,3/10/20
1533579,iOS,Google,3/10/20
1533612,Android,Google,3/10/20
1533641,Android,Google,3/10/20
1533657,Android,Other,3/10/20
1533692,Android,Other,3/10/20
1533728,Android,Other,3/10/20
1533738,Android,Facebook,3/10/20
1533791,Android,Google,3/10/20
1533798,iOS,Referral,3/10/20
1533823,Android,Google,3/10/20
1533839,Android,Google,3/10/20
1533841,Android,Google,3/10/20
1533845,Android,Other,3/10/20
1533881,iOS,Facebook,3/10/20
1533909,Android,Facebook,3/10/20
1533914,Android,Facebook,3/10/20
1533931,Android,Other,3/10/20
1533934,Android,Google,3/10/20
1533938,Android,Other,3/10/20
1533956,iOS,Facebook,3/10/20
1533968,iOS,Facebook,3/10/20
1534009,Android,Other,3/10/20
1534067,iOS,Other,3/10/20
1534078,Android,Google,3/10/20
1534081,Android,Facebook,3/10/20
1534136,iOS,Varo Home,3/10/20
1534177,Android,Facebook,3/10/20
1534226,Android,Google,3/10/20
1534236,iOS,Other,3/10/20
1534257,Android,Other,3/10/20
1534268,Android,Other,3/10/20
1534275,Android,Google,3/10/20
1534286,iOS,Other,3/10/20
1534331,iOS,Referral,3/10/20
1534397,Android,Google,3/10/20
1534408,iOS,Snapchat,3/10/20
1534424,Android,Google,3/10/20
1534427,iOS,Snapchat,3/10/20
1534478,Android,Google,3/10/20
1534516,Android,Facebook,3/10/20
1534528,Android,Facebook,3/10/20
1534539,Android,Other,3/10/20
1534557,Android,Other,3/10/20
1534593,Android,Other,3/10/20
1534678,Android,Other,3/10/20
1534691,Android,Google,3/10/20
1534742,Android,Google,3/10/20
1534757,Android,Google,3/10/20
1534789,Android,Google,3/10/20
1534801,Android,Other,3/10/20
1534829,Android,Facebook,3/10/20
1534860,Android,Facebook,3/10/20
1534867,iOS,Google,3/10/20
1534891,iOS,Varo Home,3/10/20
1534980,iOS,Other,3/10/20
1535046,Android,Google,3/10/20
1535136,Android,Google,3/10/20
1535156,Android,Facebook,3/10/20
1535186,Android,Referral,3/10/20
1535320,Android,Facebook,3/10/20
1535321,Android,Other,3/10/20
1535350,Android,Facebook,3/10/20
1535359,Android,Facebook,3/10/20
1535540,Android,Other,3/10/20
1535557,Android,Google,3/10/20
1535572,Android,Other,3/10/20
1535599,iOS,Facebook,3/10/20
1535671,iOS,Varo Home,3/10/20
1535888,Android,Other,3/10/20
1535902,iOS,Facebook,3/10/20
1535927,Android,Google,3/10/20
1536001,Android,Referral,3/10/20
1536032,Android,Google,3/10/20
1536066,Android,Other,3/10/20
1536093,Android,Facebook,3/10/20
1536124,Android,Facebook,3/10/20
1536131,Android,Facebook,3/10/20
1536163,Android,Other,3/10/20
1536230,Android,Other,3/10/20
1536242,Android,Google,3/10/20
1536255,Android,Other,3/10/20
1536282,Android,Google,3/10/20
1536323,Android,Other,3/10/20
1536340,iOS,Other,3/10/20
1536358,Android,Facebook,3/10/20
1536369,iOS,Snapchat,3/10/20
1536407,iOS,Other,3/10/20
1536429,Android,Other,3/10/20
1536432,Android,Referral,3/10/20
1536454,Android,Other,3/10/20
1536467,Android,Other,3/10/20
1536470,Android,Varo Home,3/10/20
1536475,Android,Facebook,3/10/20
1536489,iOS,Other,3/10/20
1536543,Android,Google,3/10/20
1536560,Android,Google,3/10/20
1536570,Android,Other,3/10/20
1536584,iOS,Apple Search,3/10/20
1536641,iOS,Google,3/10/20
1536660,Android,Other,3/10/20
1536680,iOS,Snapchat,3/10/20
1536685,Android,Google,3/10/20
1536711,Android,Referral,3/10/20
1536748,iOS,Google,3/10/20
1536801,Android,Google,3/10/20
1536813,iOS,Varo Home,3/10/20
1536817,iOS,Other,3/10/20
1536821,Android,Other,3/10/20
1536858,Android,Facebook,3/10/20
1536908,Android,Other,3/10/20
1536924,Android,Google,3/10/20
1536963,Android,Google,3/10/20
1536978,Android,Other,3/10/20
1536995,Android,Other,3/10/20
1537008,Android,Google,3/10/20
1537037,Android,Google,3/10/20
1537070,iOS,Other,3/10/20
1537079,Android,Google,3/10/20
1537097,iOS,Facebook,3/10/20
1537099,Android,Google,3/10/20
1537137,Android,Google,3/10/20
1537149,Android,Google,3/10/20
1537155,iOS,Apple Search,3/10/20
1537161,iOS,Facebook,3/10/20
1537190,Android,Other,3/10/20
1537214,iOS,Snapchat,3/10/20
1537225,Android,Google,3/10/20
1537247,Android,Google,3/10/20
1537318,Android,Google,3/10/20
1537360,iOS,Facebook,3/10/20
1537403,Android,Google,3/10/20
1537477,Android,Google,3/10/20
1537481,Android,Google,3/10/20
1537482,Android,Google,3/10/20
1537574,Android,Google,3/10/20
1537605,iOS,Facebook,3/10/20
1537643,iOS,Other,3/10/20
1537679,Android,Other,3/10/20
1537790,Android,Google,3/10/20
1537795,Android,Other,3/10/20
1537803,iOS,Referral,3/10/20
1537807,Android,Referral,3/10/20
1537822,Android,Google,3/10/20
1537900,iOS,Google,3/10/20
1537926,Android,Varo Home,3/10/20
1537982,Android,Facebook,3/10/20
1538001,Android,Other,3/10/20
1538016,Android,Google,3/10/20
1538031,iOS,Apple Search,3/10/20
1538033,Android,Google,3/10/20
1538068,Android,Facebook,3/10/20
1538075,Android,Other,3/10/20
1538115,Android,Google,3/10/20
1538130,Android,Facebook,3/10/20
1538196,iOS,Other,3/10/20
1538225,Android,Facebook,3/10/20
1538230,Android,Google,3/10/20
1538237,iOS,Other,3/10/20
1538262,Android,Varo Home,3/10/20
1538272,iOS,Other,3/10/20
1538314,Android,Google,3/10/20
1538357,Android,Facebook,3/10/20
1538368,Android,Other,3/10/20
1538373,Android,Other,3/10/20
1538408,Android,Facebook,3/10/20
1538470,Android,Google,3/10/20
1538505,iOS,Other,3/10/20
1538511,Android,Facebook,3/10/20
1538629,Android,Other,3/10/20
1538637,Android,Facebook,3/10/20
1538646,Android,Google,3/10/20
1538686,iOS,Varo Home,3/10/20
1538854,Android,Google,3/10/20
1538860,iOS,Varo Home,3/10/20
1538913,Android,Referral,3/10/20
1538932,Android,Referral,3/10/20
1538943,iOS,Other,3/10/20
1538957,Android,Other,3/10/20
1538967,Android,Referral,3/10/20
1539007,Android,Facebook,3/10/20
1539011,Android,Referral,3/10/20
1539022,Android,Other,3/10/20
1539062,Android,Other,3/10/20
1539120,Android,Facebook,3/10/20
1539144,Android,Google,3/10/20
1539191,Android,Facebook,3/10/20
1539201,Android,Google,3/10/20
1539219,Android,Google,3/10/20
1539244,Android,Google,3/10/20
1539253,Android,Google,3/10/20
1539334,iOS,Other,3/10/20
1539354,iOS,Google,3/10/20
1539397,Android,Google,3/10/20
1539411,Android,Facebook,3/10/20
1539432,Android,Other,3/10/20
1539439,Android,Google,3/10/20
1539513,Android,Other,3/10/20
1539518,iOS,Referral,3/10/20
1539570,iOS,Other,3/10/20
1539583,Android,Varo Home,3/10/20
1539595,Android,Google,3/10/20
1539605,Android,Google,3/10/20
1539677,Android,Other,3/10/20
1539694,Android,Google,3/10/20
1539750,Android,Facebook,3/10/20
1539756,Android,Other,3/10/20
1539843,iOS,Other,3/10/20
1539854,Android,Referral,3/10/20
1539887,Android,Google,3/10/20
1539913,Android,Facebook,3/10/20
1539962,Android,Facebook,3/10/20
1539963,iOS,Other,3/10/20
1539975,Android,Google,3/10/20
1539997,Android,Facebook,3/10/20
1540032,Android,Google,3/10/20
1540048,Android,Facebook,3/10/20
1540157,Android,Google,3/10/20
1540198,Android,Google,3/10/20
1540240,Android,Other,3/10/20
1540253,Android,Other,3/10/20
1540255,Android,Google,3/10/20
1540269,Android,Other,3/10/20
1540271,Android,Google,3/10/20
1540287,Android,Google,3/10/20
1540371,Android,Referral,3/10/20
1540389,Android,Facebook,3/10/20
1540427,Android,Facebook,3/10/20
1540435,iOS,Referral,3/10/20
1540496,iOS,Referral,3/10/20
1540572,Android,Other,3/10/20
1540616,Android,Google,3/10/20
1540702,iOS,Varo Home,3/10/20
1540721,Android,Google,3/10/20
1540726,Android,Other,3/10/20
1540851,Android,Google,3/10/20
1540950,Android,Referral,3/10/20
1541013,Android,Google,3/10/20
1541037,Android,Google,3/10/20
1541038,Android,Google,3/10/20
1541042,Android,Facebook,3/10/20
1541064,Android,Facebook,3/10/20
1541066,Android,Other,3/10/20
1541101,Android,Other,3/10/20
1541107,Android,Facebook,3/10/20
1541126,Android,Google,3/10/20
1541140,iOS,Varo Home,3/10/20
1541161,Android,Google,3/10/20
1541166,iOS,Other,3/10/20
1541182,Android,Google,3/10/20
1541211,iOS,Facebook,3/10/20
1541253,iOS,Facebook,3/10/20
1541266,Android,Google,3/10/20
1541296,Android,Facebook,3/10/20
1541334,Android,Other,3/10/20
1541413,Android,Other,3/10/20
1541446,Android,Other,3/10/20
1541479,Android,Referral,3/10/20
1541505,iOS,Facebook,3/10/20
1541566,Android,Google,3/10/20
1541655,iOS,Google,3/10/20
1541697,Android,Other,3/10/20
1541739,Android,Other,3/10/20
1541747,iOS,Varo Home,3/10/20
1541792,iOS,Referral,3/10/20
1541832,Android,Google,3/10/20
1541842,Android,Other,3/10/20
1541887,Android,Google,3/10/20
1541910,iOS,Other,3/10/20
1541925,iOS,Other,3/10/20
1541928,iOS,Snapchat,3/10/20
1541968,iOS,Varo Home,3/10/20
1541977,iOS,Other,3/10/20
1542014,Android,Facebook,3/10/20
1542018,iOS,Other,3/10/20
1542075,Android,Facebook,3/10/20
1542083,Android,Facebook,3/10/20
1542133,Android,Facebook,3/10/20
1542189,Android,Google,3/10/20
1542208,iOS,Varo Home,3/10/20
1542220,Android,Other,3/10/20
1542238,Android,Google,3/10/20
1542239,iOS,Varo Home,3/10/20
1542255,Android,Other,3/10/20
1542264,Android,Facebook,3/10/20
1542335,Android,Google,3/10/20
1542357,Android,Google,3/10/20
1542361,Android,Google,3/10/20
1542378,Android,Varo Home,3/10/20
1542387,Android,Facebook,3/10/20
1542404,iOS,Varo Home,3/10/20
1542436,Android,Google,3/10/20
1542529,iOS,Facebook,3/10/20
1542559,iOS,Google,3/10/20
1542561,Android,Google,3/10/20
1542574,Android,Facebook,3/10/20
1542585,iOS,Other,3/10/20
1542590,Android,Facebook,3/10/20
1542604,iOS,Google,3/10/20
1542657,iOS,Google,3/10/20
1542680,iOS,Varo Home,3/10/20
1542684,Android,Facebook,3/10/20
1542716,Android,Other,3/10/20
1542754,Android,Other,3/10/20
1542799,iOS,Snapchat,3/10/20
1542850,iOS,Facebook,3/10/20
1542953,Android,Referral,3/10/20
1542966,Android,Google,3/10/20
1542991,Android,Other,3/10/20
1542992,Android,Facebook,3/10/20
1542998,Android,Google,3/10/20
1543002,iOS,Other,3/10/20
1543009,Android,Facebook,3/10/20
1543071,Android,Other,3/10/20
1543077,Android,Facebook,3/10/20
1543108,Android,Varo Home,3/10/20
1543112,Android,Google,3/10/20
1543156,Android,Google,3/10/20
1543189,iOS,Google,3/10/20
1543197,Android,Snapchat,3/10/20
1543200,Android,Google,3/10/20
1543203,Android,Referral,3/10/20
1543217,iOS,Facebook,3/10/20
1543304,Android,Referral,3/10/20
1543324,iOS,Google,3/10/20
1543364,Android,Google,3/10/20
1543390,Android,Facebook,3/10/20
1543411,iOS,Referral,3/10/20
1543483,Android,Referral,3/10/20
1543502,Android,Facebook,3/10/20
1543557,Android,Facebook,3/10/20
1543599,iOS,Apple Search,3/10/20
1543640,iOS,Other,3/10/20
1543643,Android,Other,3/10/20
1543646,Android,Google,3/10/20
1543666,Android,Google,3/10/20
1543667,Android,Facebook,3/10/20
1543693,Android,Referral,3/10/20
1543749,Android,Google,3/10/20
1543757,Android,Other,3/10/20
1543778,Android,Other,3/10/20
1543785,Android,Google,3/10/20
1543799,Android,Google,3/10/20
1543814,Android,Google,3/10/20
1543846,iOS,Referral,3/10/20
1543874,Android,Google,3/10/20
1543882,Android,Facebook,3/10/20
1543902,iOS,Google,3/10/20
1543918,iOS,Facebook,3/10/20
1543943,Android,Google,3/10/20
1543950,Android,Facebook,3/10/20
1543956,iOS,Other,3/10/20
1543957,Android,Facebook,3/10/20
1543977,Android,Other,3/10/20
1544020,iOS,Other,3/10/20
1544028,iOS,Varo Home,3/10/20
1544043,Android,Google,3/10/20
1544053,iOS,Varo Home,3/10/20
1544111,Android,Google,3/10/20
1544156,Android,Google,3/10/20
1544223,iOS,Referral,3/10/20
1544228,iOS,Other,3/10/20
1544254,Android,Google,3/10/20
1544295,iOS,Varo Home,3/10/20
1544300,iOS,Other,3/10/20
1544379,Android,Facebook,3/10/20
1544425,Android,Other,3/10/20
1544464,Android,Google,3/10/20
1544477,iOS,Google,3/10/20
1544482,Android,Other,3/10/20
1544536,Android,Google,3/10/20
1544540,iOS,Other,3/10/20
1544582,iOS,Varo Home,3/10/20
1544590,iOS,Other,3/10/20
1544614,Android,Facebook,3/10/20
1544647,Android,Google,3/10/20
1544648,Android,Google,3/10/20
1544697,Android,Other,3/10/20
1544714,iOS,Snapchat,3/10/20
1544728,Android,Google,3/10/20
1544790,iOS,Varo Home,3/10/20
1544830,Android,Facebook,3/10/20
1544837,Android,Google,3/10/20
1544908,Android,Other,3/10/20
1544953,Android,Other,3/10/20
1544957,iOS,Other,3/10/20
1545007,Android,Google,3/10/20
1545106,Android,Other,3/10/20
1545172,Android,Other,3/10/20
1545173,iOS,Apple Search,3/10/20
1545213,Android,Google,3/10/20
1545240,iOS,Snapchat,3/10/20
1545250,Android,Google,3/10/20
1545278,iOS,Google,3/10/20
1545288,Android,Google,3/10/20
1545332,Android,Google,3/10/20
1545340,iOS,Other,3/10/20
1545343,Android,Google,3/10/20
1545448,Android,Google,3/10/20
1545476,Android,Google,3/10/20
1545479,Android,Other,3/10/20
1545483,Android,Other,3/10/20
1545553,iOS,Varo Home,3/10/20
1545657,Android,Google,3/10/20
1545670,Android,Google,3/10/20
1545673,Android,Google,3/10/20
1545699,iOS,Referral,3/10/20
1545728,Android,Google,3/10/20
1545776,Android,Varo Home,3/10/20
1545821,iOS,Other,3/10/20
1545840,Android,Facebook,3/10/20
1545917,Android,Google,3/10/20
1545938,Android,Google,3/10/20
1545955,Android,Google,3/10/20
1545989,iOS,Google,3/10/20
1546009,iOS,Facebook,3/10/20
1546030,Android,Varo Home,3/10/20
1546049,Android,Facebook,3/10/20
1546055,Android,Google,3/10/20
1546056,Android,Other,3/10/20
1546097,iOS,Facebook,3/10/20
1546123,Android,Facebook,3/10/20
1546160,Android,Google,3/10/20
1546162,iOS,Facebook,3/10/20
1546172,Android,Google,3/10/20
1546182,Android,Facebook,3/10/20
1546194,Android,Other,3/10/20
1546307,iOS,Other,3/10/20
1546316,Android,Google,3/10/20
1546356,iOS,Other,3/10/20
1546430,Android,Facebook,3/10/20
1546476,iOS,Apple Search,3/10/20
1546560,iOS,Facebook,3/10/20
1546579,Android,Facebook,3/10/20
1546583,Android,Other,3/10/20
1546584,Android,Google,3/10/20
