customer_id,card_activation_date,
1588645,4/20/20,
1588646,3/30/20,
1588647,3/16/20,
1588648,4/21/20,
1588649,3/24/20,
1588650,4/10/20,
1588651,4/14/20,
1588652,3/31/20,
1588653,3/16/20,
1588654,4/18/20,
1588655,4/23/20,
1588656,3/9/20,
1588657,4/15/20,
1588658,4/22/20,
1588659,3/28/20,
1588660,4/11/20,
1588661,4/27/20,
1588662,3/11/20,
1588663,4/29/20,
1588664,3/31/20,
1588665,4/10/20,
1588666,4/25/20,
1588667,3/27/20,
1588668,4/9/20,
1588669,4/9/20,
1588670,3/16/20,
1588671,3/23/20,
1588672,4/7/20,
1588673,3/23/20,
1588674,3/26/20,
1588675,3/16/20,
1588676,3/25/20,
1588677,4/11/20,
1588678,4/24/20,
1588679,4/10/20,
1588680,4/14/20,
1588681,4/15/20,
1588682,4/23/20,
1588683,3/11/20,
1588684,3/23/20,
1588685,3/10/20,
1588686,4/28/20,
1588687,5/1/20,
1588688,4/20/20,
1588689,3/18/20,
1588690,3/23/20,
1588691,3/20/20,
1588692,3/23/20,
1588693,4/2/20,
1588694,4/30/20,
1588695,4/2/20,
1588696,3/19/20,
1588697,4/9/20,
1588698,4/29/20,
1588699,4/23/20,
1588700,4/18/20,
1588701,3/24/20,
1588702,4/8/20,
1588703,3/15/20,
1588704,4/17/20,
1588705,4/5/20,
1588706,4/29/20,
1588707,3/23/20,
1588708,4/12/20,
1588709,3/14/20,
1588710,4/30/20,
1588711,3/14/20,
1588712,3/20/20,
1588713,3/17/20,
1588714,4/23/20,
1588715,3/18/20,
1588716,3/25/20,
1588717,4/6/20,
1588718,3/28/20,
1588719,4/18/20,
1588720,4/27/20,
1588721,4/18/20,
1588722,4/23/20,
1588723,3/21/20,
1588724,4/28/20,
1588725,3/20/20,
1588726,4/30/20,
1588727,3/26/20,
1588728,4/4/20,
1588729,4/21/20,
1588730,4/1/20,
1588731,3/23/20,
1588732,4/7/20,
1588733,3/20/20,
1588734,4/28/20,
1588735,4/16/20,
1588736,3/23/20,
1588737,4/2/20,
1588738,4/24/20,
1588739,4/28/20,
1588740,4/14/20,
1588741,3/9/20,
1588742,3/13/20,
1588743,3/21/20,
1588744,4/29/20,
1588745,4/26/20,
1588746,4/14/20,
1588747,4/5/20,
1588748,4/22/20,
1588749,3/24/20,
1588750,4/28/20,
1588751,3/27/20,
1588752,3/24/20,
1588753,4/19/20,
1588754,3/16/20,
1588755,4/6/20,
1588756,3/18/20,
1588757,4/7/20,
1588758,4/24/20,
1588759,4/7/20,
1588760,4/16/20,
1588761,4/20/20,
1588762,3/27/20,
1588763,3/9/20,
1588764,4/14/20,
1588765,3/26/20,
1588766,4/20/20,
1588767,3/19/20,
1588768,4/8/20,
1588769,4/20/20,
1588770,4/12/20,
1588771,3/31/20,
1588772,4/13/20,
1588773,4/3/20,
1588774,3/19/20,
1588775,4/6/20,
1588776,4/21/20,
1588777,4/21/20,
1588778,4/3/20,
1588779,4/10/20,
1588780,3/16/20,
1588781,3/10/20,
1588782,4/13/20,
1588783,4/23/20,
1588784,4/29/20,
1588785,3/13/20,
1588786,4/19/20,
1588787,4/14/20,
1588788,3/23/20,
1588789,4/7/20,
1588790,4/8/20,
1588791,3/10/20,
1588792,3/29/20,
1588793,3/31/20,
1588794,4/17/20,
1588795,4/22/20,
1588796,3/25/20,
1588797,3/18/20,
1588798,3/16/20,
1588799,4/3/20,
1588800,3/24/20,
1588801,4/14/20,
1588802,4/19/20,
1588803,3/12/20,
1588804,4/4/20,
1588805,4/27/20,
1588806,4/3/20,
1588807,4/30/20,
1588808,4/15/20,
1588809,5/1/20,
1588810,4/1/20,
1588811,3/17/20,
1588812,4/27/20,
1588813,4/15/20,
1588814,4/16/20,
1588815,4/5/20,
1588816,5/1/20,
1588817,3/10/20,
1588818,3/31/20,
1588819,3/21/20,
1588820,4/25/20,
1588821,4/13/20,
1588822,3/15/20,
1588823,4/14/20,
1588824,4/11/20,
1588825,4/10/20,
1588826,3/13/20,
1588827,4/30/20,
1588828,4/20/20,
1588829,4/20/20,
1588830,4/24/20,
1588831,4/20/20,
1588832,4/5/20,
1588833,3/31/20,
1588834,3/16/20,
1588835,4/3/20,
1588836,3/16/20,
1588837,3/30/20,
1588838,4/15/20,
1588839,4/25/20,
1588840,4/4/20,
1588841,3/17/20,
1588842,3/14/20,
1588843,3/11/20,
1588844,4/29/20,
1588845,4/27/20,
1588846,3/16/20,
1588847,3/12/20,
1588848,4/6/20,
1588849,4/27/20,
1588850,3/23/20,
1588851,3/14/20,
1588852,4/22/20,
1588853,4/23/20,
1588854,3/27/20,
1588855,3/19/20,
1588856,3/13/20,
1588857,3/25/20,
1588858,3/31/20,
1588859,4/7/20,
1588860,4/11/20,
1588861,3/29/20,
1588862,4/7/20,
1588863,4/24/20,
1588864,3/31/20,
1588865,4/14/20,
1588866,3/25/20,
1588867,4/15/20,
1588868,4/29/20,
1588869,3/18/20,
1588870,3/23/20,
1588871,4/7/20,
1588872,3/16/20,
1588873,3/18/20,
1588874,4/28/20,
1588875,3/13/20,
1588876,3/10/20,
1588877,4/16/20,
1588878,3/16/20,
1588879,3/12/20,
1588880,3/30/20,
1588881,5/1/20,
1588882,4/10/20,
1588883,4/21/20,
1588884,4/27/20,
1588885,4/13/20,
1588886,4/13/20,
1588887,4/30/20,
1588888,4/20/20,
1588889,4/27/20,
1588890,4/29/20,
1588891,3/25/20,
1588892,4/6/20,
1588893,4/10/20,
1588894,4/3/20,
1588895,4/3/20,
1588896,5/1/20,
1588897,4/28/20,
1588898,3/29/20,
1588899,3/27/20,
1588900,4/4/20,
1588901,4/8/20,
1588902,4/14/20,
1588903,3/10/20,
1588904,4/22/20,
1588905,3/20/20,
1588906,4/19/20,
1588907,4/10/20,
1588908,3/10/20,
1588909,3/27/20,
1588910,3/20/20,
1588911,4/13/20,
1588912,3/12/20,
1588913,3/13/20,
1588914,3/26/20,
1588915,4/14/20,
1588916,3/15/20,
1588917,3/26/20,
1588918,3/31/20,
1588919,3/25/20,
1588920,3/31/20,
1588921,3/17/20,
1588922,4/23/20,
1588923,3/30/20,
1588924,3/31/20,
1588925,4/15/20,
1588926,4/22/20,
1588927,4/3/20,
1588928,3/13/20,
1588929,4/13/20,
1588930,3/28/20,
1588931,3/28/20,
1588932,4/28/20,
1588933,4/28/20,
1588934,3/21/20,
1588935,4/21/20,
1588936,4/11/20,
1588937,3/24/20,
1588938,3/19/20,
1588939,4/30/20,
1588940,3/16/20,
1588941,3/30/20,
1588942,3/29/20,
1588943,3/30/20,
1588944,4/9/20,
1588945,4/14/20,
1588946,4/21/20,
1588947,3/18/20,
1588948,4/8/20,
1588949,4/23/20,
1588950,3/9/20,
1588951,4/13/20,
1588952,4/30/20,
1588953,3/17/20,
1588954,3/9/20,
1588955,3/16/20,
1588956,3/21/20,
1588957,4/24/20,
1588958,4/25/20,
1588959,3/14/20,
1588960,4/27/20,
1588961,4/4/20,
1588962,4/22/20,
1588963,4/23/20,
1588964,3/24/20,
1588965,3/12/20,
1588966,4/13/20,
1588967,3/10/20,
1588968,3/22/20,
1588969,4/16/20,
1588970,4/7/20,
1588971,4/21/20,
1588972,4/20/20,
1588973,4/27/20,
1588974,3/9/20,
1588975,4/18/20,
1588976,4/28/20,
1588977,4/26/20,
1588978,4/7/20,
1588979,3/21/20,
1588980,3/19/20,
1588981,3/14/20,
1588982,3/17/20,
1588983,3/16/20,
1588984,3/19/20,
1588985,4/27/20,
1588986,4/14/20,
1588987,4/3/20,
1588988,4/20/20,
1588989,4/9/20,
1588990,4/22/20,
1588991,4/21/20,
1588992,4/1/20,
1588993,3/19/20,
1588994,4/17/20,
1588995,4/17/20,
1588996,4/30/20,
1588997,4/20/20,
1588998,3/20/20,
1588999,4/2/20,
1589000,3/30/20,
1589001,4/16/20,
1589002,3/22/20,
1589003,4/11/20,
1589004,3/17/20,
1589005,4/27/20,
1589006,3/24/20,
1589007,4/30/20,
1589008,3/30/20,
1589009,4/15/20,
1589010,3/12/20,
1589011,4/25/20,
1589012,3/22/20,
1589013,4/2/20,
1589014,4/17/20,
1589015,4/23/20,
1589016,3/11/20,
1589017,4/17/20,
1589018,4/3/20,
1589019,4/14/20,
1589020,5/1/20,
1589021,4/24/20,
1589022,4/20/20,
1589023,4/13/20,
1589024,3/30/20,
1589025,3/11/20,
1589026,3/11/20,
1589027,3/24/20,
1589028,4/15/20,
1589029,3/16/20,
1589030,4/27/20,
1589031,4/8/20,
1589032,3/23/20,
1589033,4/3/20,
1589034,4/13/20,
1589035,4/17/20,
1589036,3/26/20,
1589037,4/21/20,
1589038,4/8/20,
1589039,3/20/20,
1589040,4/25/20,
1589041,4/28/20,
1589042,3/10/20,
1589043,4/10/20,
1589044,3/31/20,
1589045,4/10/20,
1589046,4/18/20,
1589047,4/27/20,
1589048,3/16/20,
1589049,4/25/20,
1589050,4/4/20,
1589051,4/9/20,
1589052,4/7/20,
1589053,3/21/20,
1589054,4/15/20,
1589055,4/22/20,
1589056,3/13/20,
1589057,3/27/20,
1589058,4/25/20,
1589059,4/17/20,
1589060,4/24/20,
1589061,3/13/20,
1589062,4/14/20,
1589063,4/10/20,
1589064,4/13/20,
1589065,4/16/20,
1589066,3/16/20,
1589067,4/15/20,
1589068,4/27/20,
1589069,4/21/20,
1589070,3/13/20,
1589071,3/17/20,
1589072,3/30/20,
1589073,4/6/20,
1589074,3/14/20,
1589075,4/25/20,
1589076,4/2/20,
1589077,3/31/20,
1589078,4/21/20,
1589079,3/21/20,
1589080,3/14/20,
1589081,3/31/20,
1589082,3/26/20,
1589083,4/14/20,
1589084,4/16/20,
1589085,4/6/20,
1589086,3/19/20,
1589087,3/19/20,
1589088,4/15/20,
1589089,3/26/20,
1589090,4/1/20,
1589091,3/27/20,
1589092,3/11/20,
1589093,4/13/20,
1589094,4/14/20,
1589095,3/21/20,
1589096,4/3/20,
1589097,3/20/20,
1589098,4/21/20,
1589099,3/18/20,
1589100,3/15/20,
1589101,3/12/20,
1589102,4/16/20,
1589103,3/16/20,
1589104,3/23/20,
1589105,3/12/20,
1589106,3/19/20,
1589107,3/25/20,
1589108,4/29/20,
1589109,4/22/20,
1589110,4/7/20,
1589111,3/31/20,
1589112,4/28/20,
1589113,3/11/20,
1589114,3/28/20,
1589115,4/21/20,
1589116,3/23/20,
1589117,3/25/20,
1589118,3/10/20,
1589119,3/29/20,
1589120,3/17/20,
1589121,3/30/20,
1589122,4/26/20,
1589123,4/3/20,
1589124,4/6/20,
1589125,3/12/20,
1589126,3/25/20,
1589127,3/27/20,
1589128,5/1/20,
1589129,4/24/20,
1589130,3/10/20,
1589131,3/15/20,
1589132,4/27/20,
1589133,4/28/20,
1589134,4/20/20,
1589135,3/26/20,
1589136,4/4/20,
1589137,5/1/20,
1589138,3/22/20,
1589139,4/9/20,
1589140,3/25/20,
1589141,3/20/20,
1589142,4/20/20,
1589143,3/11/20,
1589144,4/16/20,
1589145,3/28/20,
1589146,3/29/20,
1589147,4/13/20,
1589148,4/27/20,
1589149,3/26/20,
1589150,4/28/20,
1589151,3/22/20,
1589152,4/23/20,
1589153,4/17/20,
1589154,4/14/20,
1589155,4/28/20,
1589156,4/18/20,
1589157,4/28/20,
1589158,4/8/20,
1589159,4/6/20,
1589160,3/24/20,
1589161,4/6/20,
1589162,4/16/20,
1589163,3/26/20,
1589164,4/24/20,
1589165,3/26/20,
1589166,4/17/20,
1589167,4/8/20,
1589168,3/12/20,
1589169,3/18/20,
1589170,3/26/20,
1589171,4/16/20,
1589172,3/25/20,
1589173,5/1/20,
1589174,4/29/20,
1589175,3/10/20,
1589176,4/24/20,
1589177,4/22/20,
1589178,4/27/20,
1589179,4/28/20,
1589180,4/14/20,
1589181,4/24/20,
1589182,4/14/20,
1589183,4/13/20,
1589184,4/21/20,
1589185,3/24/20,
1589186,4/8/20,
1589187,3/18/20,
1589188,4/24/20,
1589189,4/9/20,
1589190,3/25/20,
1589191,4/14/20,
1589192,4/22/20,
1589193,3/18/20,
1589194,3/17/20,
1589195,4/1/20,
1589196,3/28/20,
1589197,3/17/20,
1589198,3/27/20,
1589199,4/13/20,
1589200,4/10/20,
1589201,4/4/20,
1589202,4/10/20,
1589203,4/16/20,
1589204,3/12/20,
1589205,4/9/20,
1589206,4/20/20,
1589207,3/18/20,
1589208,4/7/20,
1589209,4/14/20,
1589210,4/30/20,
1589211,3/14/20,
1589212,4/6/20,
1589213,4/18/20,
1589214,4/27/20,
1589215,4/27/20,
1589216,4/29/20,
1589217,4/20/20,
1589218,3/16/20,
1589219,4/10/20,
1589220,3/18/20,
1589221,4/24/20,
1589222,3/24/20,
1589223,3/31/20,
1589224,4/12/20,
1589225,4/27/20,
1589226,4/27/20,
1589227,4/20/20,
1589228,3/10/20,
1589229,3/30/20,
1589230,4/3/20,
1589231,4/30/20,
1589232,3/25/20,
1589233,4/23/20,
1589234,4/24/20,
1589235,4/15/20,
1589236,4/6/20,
1589237,4/8/20,
1589238,3/23/20,
1589239,3/13/20,
1589240,4/10/20,
1589241,4/11/20,
1589242,4/28/20,
1589243,4/19/20,
1589244,3/15/20,
1589245,4/21/20,
1589246,4/27/20,
1589247,3/23/20,
1589248,4/9/20,
1589249,4/26/20,
1589250,4/24/20,
1589251,4/11/20,
1589252,3/16/20,
1589253,4/24/20,
1589254,3/12/20,
1589255,4/18/20,
1589256,3/24/20,
1589257,3/31/20,
1589258,3/16/20,
1589259,3/24/20,
1589260,4/13/20,
1589261,4/14/20,
1589262,4/27/20,
1589263,4/28/20,
1589264,3/12/20,
1589265,4/6/20,
1589266,4/18/20,
1589267,5/1/20,
1589268,3/14/20,
1589269,3/16/20,
1589270,4/28/20,
1589271,4/16/20,
1589272,4/6/20,
1589273,4/15/20,
1589274,4/9/20,
1589275,4/13/20,
1589276,5/1/20,
1589277,4/27/20,
1589278,4/7/20,
1589279,4/8/20,
1589280,4/20/20,
1589281,3/11/20,
1589282,3/29/20,
1589283,4/27/20,
1589284,4/3/20,
1589285,3/11/20,
1589286,4/10/20,
1589287,4/16/20,
1589288,4/18/20,
1589289,4/2/20,
1589290,3/16/20,
1589291,4/9/20,
1589292,4/21/20,
1589293,4/19/20,
1589294,4/27/20,
1589295,4/10/20,
1589296,4/2/20,
1589297,3/10/20,
1589298,3/26/20,
1589299,4/7/20,
1589300,3/12/20,
1589301,3/19/20,
1589302,4/6/20,
1589303,5/1/20,
1589304,4/10/20,
1589305,4/20/20,
1589306,4/22/20,
1589307,4/9/20,
1589308,4/25/20,
1589309,4/16/20,
1589310,3/25/20,
1589311,4/15/20,
1589312,4/10/20,
1589313,4/22/20,
1589314,3/9/20,
1589315,4/27/20,
1589316,4/13/20,
1589317,4/19/20,
1589318,4/21/20,
1589319,5/1/20,
1589320,3/12/20,
1589321,4/22/20,
1589322,3/16/20,
1589323,4/27/20,
1589324,3/19/20,
1589325,4/10/20,
1589326,3/26/20,
1589327,3/31/20,
1589328,3/26/20,
1589329,4/25/20,
1589330,3/11/20,
1589331,5/1/20,
1589332,3/12/20,
1589333,3/21/20,
1589334,3/13/20,
1589335,4/21/20,
1589336,3/16/20,
1589337,4/21/20,
1589338,3/17/20,
1589339,4/25/20,
1589340,3/13/20,
1589341,3/13/20,
1589342,3/16/20,
1589343,3/18/20,
1589344,3/24/20,
1589345,3/14/20,
1589346,4/1/20,
1589347,4/16/20,
1589348,3/17/20,
1589349,4/3/20,
1589350,4/17/20,
1589351,4/14/20,
1589352,4/8/20,
1589353,4/4/20,
1589354,3/16/20,
1589355,4/14/20,
1589356,4/27/20,
1589357,4/28/20,
1589358,3/21/20,
1589359,3/24/20,
1589360,4/2/20,
1589361,4/28/20,
1589362,4/16/20,
1589363,4/1/20,
1589364,3/31/20,
1589365,3/13/20,
1589366,4/4/20,
1589367,3/31/20,
1589368,4/27/20,
1589369,3/14/20,
1589370,4/21/20,
1589371,3/13/20,
1589372,3/19/20,
1589373,4/27/20,
1589374,4/21/20,
1589375,3/28/20,
1589376,4/27/20,
1589377,4/27/20,
1589378,4/12/20,
1589379,3/13/20,
1589380,4/13/20,
1589381,3/28/20,
1589382,4/13/20,
1589383,4/9/20,
1589384,4/18/20,
1589385,4/20/20,
1589386,4/27/20,
1589387,3/10/20,
1589388,3/31/20,
1589389,3/12/20,
1589390,3/22/20,
1589391,5/1/20,
1589392,4/6/20,
1589393,4/4/20,
1589394,3/16/20,
1589395,3/17/20,
1589396,4/29/20,
1589397,3/24/20,
1589398,4/9/20,
1589399,3/25/20,
1589400,3/12/20,
1589401,4/13/20,
1589402,4/8/20,
1589403,3/31/20,
1589404,4/22/20,
1589405,4/1/20,
1589406,4/11/20,
1589407,4/21/20,
1589408,3/23/20,
1589409,3/13/20,
1589410,4/27/20,
1589411,4/29/20,
1589412,3/30/20,
1589413,4/22/20,
1589414,3/16/20,
1589415,3/16/20,
1589416,4/6/20,
1589417,3/17/20,
1589418,3/19/20,
1589419,3/26/20,
1589420,3/16/20,
1589421,4/8/20,
1589422,4/30/20,
1589423,3/31/20,
1589424,3/12/20,
1589425,3/26/20,
1589426,3/12/20,
1589427,4/2/20,
1589428,4/25/20,
1589429,4/18/20,
1589430,4/15/20,
1589431,4/22/20,
1589432,4/10/20,
1589433,3/26/20,
1589434,3/16/20,
1589435,4/9/20,
1589436,4/29/20,
1589437,3/13/20,
1589438,3/13/20,
1589439,4/21/20,
1589440,4/9/20,
1589441,4/24/20,
1589442,3/22/20,
1589443,4/9/20,
1589444,4/14/20,
1589445,4/7/20,
1589446,4/19/20,
1589447,4/16/20,
1589448,4/2/20,
1589449,4/19/20,
1589450,3/30/20,
1589451,3/16/20,
1589452,4/3/20,
1589453,3/13/20,
1589454,4/15/20,
1589455,4/16/20,
1589456,4/18/20,
1589457,3/21/20,
1589458,3/12/20,
1589459,4/13/20,
1589460,4/9/20,
1589461,4/29/20,
1589462,4/15/20,
1589463,4/23/20,
1589464,3/9/20,
1589465,3/21/20,
1589466,4/23/20,
1589467,4/6/20,
1589468,5/1/20,
1589469,4/6/20,
1589470,3/18/20,
1589471,4/28/20,
1589472,4/30/20,
1589473,4/20/20,
1589474,4/13/20,
1589475,4/27/20,
1589476,4/16/20,
1589477,4/6/20,
1589478,3/11/20,
1589479,4/29/20,
1589480,3/30/20,
1589481,3/31/20,
1589482,4/5/20,
1589483,3/9/20,
1589484,3/13/20,
1589485,4/16/20,
1589486,3/19/20,
1589487,4/10/20,
1589488,3/20/20,
1589489,3/25/20,
1589490,4/15/20,
1589491,4/19/20,
1589492,4/12/20,
1589493,4/29/20,
1589494,4/6/20,
1589495,3/23/20,
1589496,4/25/20,
1589497,4/17/20,
1589498,4/16/20,
1589499,3/19/20,
1589500,4/26/20,
1589501,4/23/20,
1589502,4/10/20,
1589503,4/15/20,
1589504,4/14/20,
1589505,4/26/20,
1589506,4/13/20,
1589507,4/2/20,
1589508,4/22/20,
1589509,4/27/20,
1589510,4/26/20,
1589511,5/1/20,
1589512,3/31/20,
1589513,3/24/20,
1589514,3/26/20,
1589515,4/29/20,
1589516,4/29/20,
1589517,4/20/20,
1589518,4/25/20,
1589519,4/6/20,
1589520,4/4/20,
1589521,4/7/20,
1589522,4/14/20,
1589523,4/25/20,
1589524,3/18/20,
1589525,5/1/20,
1589526,3/16/20,
1589527,4/23/20,
1589528,4/2/20,
1589529,4/25/20,
1589530,3/9/20,
1589531,3/27/20,
1589532,3/17/20,
1589533,4/28/20,
1589534,4/20/20,
1589535,4/15/20,
1589536,4/11/20,
1589537,4/14/20,
1589538,4/13/20,
1589539,4/18/20,
1589540,4/19/20,
1589541,3/11/20,
1589542,3/29/20,
1589543,4/28/20,
1589544,4/28/20,
1589545,3/16/20,
1589546,4/20/20,
1589547,3/31/20,
1589548,4/16/20,
1589549,4/22/20,
1589550,3/23/20,
1589551,3/27/20,
1589552,4/5/20,
1589553,4/16/20,
1589554,3/23/20,
1589555,4/21/20,
1589556,4/12/20,
1589557,4/10/20,
1589558,3/12/20,
1589559,4/25/20,
1589560,4/15/20,
1589561,3/17/20,
1589562,4/10/20,
1589563,3/10/20,
1589564,4/9/20,
1589565,3/25/20,
1589566,5/1/20,
1589567,3/23/20,
1589568,3/16/20,
1589569,3/17/20,
1589570,3/31/20,
1589571,3/13/20,
1589572,3/10/20,
1589573,3/29/20,
1589574,4/20/20,
1589575,4/3/20,
1589576,4/27/20,
1589577,4/14/20,
1589578,3/16/20,
1589579,4/7/20,
1589580,4/29/20,
1589581,3/12/20,
1589582,3/15/20,
1589583,4/12/20,
1589584,4/26/20,
1589585,4/16/20,
1589586,3/28/20,
1589587,4/10/20,
1589588,4/23/20,
1589589,4/21/20,
1589590,3/31/20,
1589591,4/7/20,
1589592,4/3/20,
1589593,3/30/20,
1589594,3/24/20,
1589595,4/14/20,
1589596,3/10/20,
1589597,4/10/20,
1589598,4/14/20,
1589599,4/6/20,
1589600,4/24/20,
1589601,4/9/20,
1589602,5/1/20,
1589603,3/16/20,
1589604,3/10/20,
1589605,4/22/20,
1589606,3/14/20,
1589607,3/12/20,
1589608,3/17/20,
1589609,4/18/20,
1589610,4/4/20,
1589611,4/27/20,
1589612,3/30/20,
1589613,5/1/20,
1589614,4/13/20,
1589615,3/24/20,
1589616,5/1/20,
1589617,4/2/20,
1589618,4/21/20,
1589619,4/22/20,
1589620,3/17/20,
1589621,4/15/20,
1589622,3/23/20,
1589623,4/28/20,
1589624,3/16/20,
1589625,3/17/20,
1589626,3/25/20,
1589627,4/16/20,
1589628,3/30/20,
1589629,3/18/20,
1589630,4/14/20,
1589631,3/10/20,
1589632,3/20/20,
1589633,3/24/20,
1589634,4/26/20,
1589635,3/20/20,
1589636,4/8/20,
1589637,4/21/20,
1589638,4/22/20,
1589639,4/17/20,
1589640,4/19/20,
1589641,3/30/20,
1589642,3/26/20,
1589643,4/30/20,
1589644,4/26/20,
1589645,4/29/20,
1589646,4/13/20,
1589647,3/24/20,
1589648,3/21/20,
1589649,4/14/20,
1589650,4/2/20,
1589651,4/24/20,
1589652,4/27/20,
1589653,4/27/20,
1589654,3/12/20,
1589655,3/16/20,
1589656,4/28/20,
1589657,3/27/20,
1589658,4/1/20,
1589659,4/10/20,
1589660,4/27/20,
1589661,3/21/20,
1589662,4/23/20,
1589663,3/23/20,
1589664,4/29/20,
1589665,3/9/20,
1589666,4/9/20,
1589667,3/25/20,
1589668,4/14/20,
1589669,3/14/20,
1589670,5/1/20,
1589671,3/23/20,
1589672,4/30/20,
1589673,4/9/20,
1589674,5/1/20,
1589675,4/17/20,
1589676,4/27/20,
1589677,4/14/20,
1589678,3/20/20,
1589679,4/4/20,
1589680,5/1/20,
1589681,3/19/20,
1589682,3/21/20,
1589683,4/28/20,
1589684,4/24/20,
1589685,3/11/20,
1589686,3/23/20,
1589687,3/31/20,
1589688,4/1/20,
1589689,4/6/20,
1589690,4/25/20,
1589691,4/4/20,
1589692,4/9/20,
1589693,3/16/20,
1589694,3/30/20,
1589695,3/24/20,
1589696,5/1/20,
1589697,3/11/20,
1589698,4/20/20,
1589699,3/14/20,
1589700,4/24/20,
1589701,4/28/20,
1589702,4/26/20,
1589703,4/16/20,
1589704,4/27/20,
1589705,4/17/20,
1589706,4/25/20,
1589707,4/11/20,
1589708,4/27/20,
1589709,4/1/20,
1589710,3/26/20,
1589711,4/14/20,
1589712,4/8/20,
1589713,4/30/20,
1589714,4/16/20,
1589715,3/19/20,
1589716,4/21/20,
1589717,4/30/20,
1589718,3/17/20,
1589719,3/11/20,
1589720,4/28/20,
1589721,3/16/20,
1589722,4/8/20,
1589723,4/14/20,
1589724,4/2/20,
1589725,4/15/20,
1589726,4/10/20,
1589727,3/16/20,
1589728,3/14/20,
1589729,4/5/20,
1589730,3/11/20,
1589731,4/8/20,
1589732,3/13/20,
1589733,4/30/20,
1589734,3/16/20,
1589735,3/17/20,
1589736,3/24/20,
1589737,4/3/20,
1589738,3/26/20,
1589739,3/16/20,
1589740,4/14/20,
1589741,3/9/20,
1589742,3/9/20,
1589743,3/26/20,
1589744,4/20/20,
1589745,4/5/20,
1589746,3/19/20,
1589747,3/27/20,
1589748,4/19/20,
1589749,4/3/20,
1589750,4/23/20,
1589751,4/1/20,
1589752,3/26/20,
1589753,3/23/20,
1589754,4/21/20,
1589755,3/13/20,
1589756,4/26/20,
1589757,4/9/20,
1589758,3/26/20,
1589759,4/24/20,
1589760,4/16/20,
1589761,3/18/20,
1589762,4/6/20,
1589763,4/6/20,
1589764,4/20/20,
1589765,4/22/20,
1589766,3/24/20,
1589767,4/18/20,
1589768,4/27/20,
1589769,4/11/20,
1589770,3/19/20,
1589771,3/10/20,
1589772,3/15/20,
1589773,5/1/20,
1589774,4/16/20,
1589775,3/12/20,
1589776,4/13/20,
1589777,4/30/20,
1589778,4/20/20,
1589779,4/7/20,
1589780,3/17/20,
1589781,4/8/20,
1589782,4/7/20,
1589783,4/11/20,
1589784,3/30/20,
1589785,4/7/20,
1589786,4/14/20,
1589787,3/20/20,
1589788,3/16/20,
1589789,3/27/20,
1589790,4/24/20,
1589791,3/17/20,
1589792,4/20/20,
1589793,4/3/20,
1589794,4/6/20,
1589795,3/10/20,
1589796,3/12/20,
1589797,4/21/20,
1589798,4/20/20,
1589799,4/24/20,
1589800,4/29/20,
1589801,4/16/20,
1589802,4/24/20,
1589803,3/29/20,
1589804,4/24/20,
1589805,4/8/20,
1589806,3/23/20,
1589807,3/23/20,
1589808,4/10/20,
1589809,4/24/20,
1589810,4/7/20,
1589811,4/14/20,
1589812,4/24/20,
1589813,4/14/20,
1589814,3/25/20,
1589815,3/30/20,
1589816,3/21/20,
1589817,3/11/20,
1589818,4/15/20,
1589819,4/15/20,
1589820,4/13/20,
1589821,4/19/20,
1589822,4/13/20,
1589823,3/15/20,
1589824,4/27/20,
1589825,3/27/20,
1589826,4/19/20,
1589827,5/1/20,
1589828,3/16/20,
1589829,4/18/20,
1589830,3/15/20,
1589831,3/13/20,
1589832,4/10/20,
1589833,3/14/20,
1589834,3/30/20,
1589835,3/9/20,
1589836,4/9/20,
1589837,4/18/20,
1589838,4/11/20,
1589839,4/28/20,
1589840,4/8/20,
1589841,3/31/20,
1589842,4/1/20,
1589843,3/16/20,
1589844,4/20/20,
1589845,3/11/20,
1589846,3/12/20,
1589847,3/14/20,
1589848,3/18/20,
1589849,3/23/20,
1589850,4/9/20,
1589851,4/14/20,
1589852,3/30/20,
1589853,3/14/20,
1589854,4/15/20,
1589855,4/3/20,
1589856,3/16/20,
1589857,4/29/20,
1589858,3/23/20,
1589859,3/10/20,
1589860,4/2/20,
1589861,4/8/20,
1589862,4/7/20,
1589863,4/30/20,
1589864,4/27/20,
1589865,3/10/20,
1589866,3/12/20,
1589867,5/1/20,
1589868,4/10/20,
1589869,3/12/20,
1589870,4/28/20,
1589871,4/16/20,
1589872,3/13/20,
1589873,4/7/20,
1589874,3/17/20,
1589875,5/1/20,
1589876,4/22/20,
1589877,4/29/20,
1589878,3/30/20,
1589879,4/15/20,
1589880,4/22/20,
1589881,4/2/20,
1589882,4/7/20,
1589883,4/8/20,
1589884,3/16/20,
1589885,4/1/20,
1589886,4/14/20,
1589887,4/7/20,
1589888,4/20/20,
1589889,4/22/20,
1589890,3/28/20,
1589891,3/11/20,
1589892,3/22/20,
1589893,3/29/20,
1589894,3/15/20,
1589895,4/25/20,
1589896,3/24/20,
1589897,4/25/20,
