customer_id,promotion_date,treatment_control
1548343,4/1/20,treatment
1542155,4/1/20,treatment
1555083,4/1/20,treatment
1538756,4/1/20,control
1542201,4/1/20,control
1533841,4/1/20,treatment
1544287,4/1/20,treatment
1556323,4/1/20,treatment
1533353,4/1/20,treatment
1556955,4/1/20,treatment
1540861,4/1/20,control
1531970,4/1/20,treatment
1556266,4/1/20,treatment
1534040,4/1/20,treatment
1551532,4/1/20,treatment
1554463,4/1/20,control
1541808,4/1/20,treatment
1537189,4/1/20,treatment
1531372,4/1/20,treatment
1553643,4/1/20,treatment
1546154,4/1/20,treatment
1547067,4/1/20,treatment
1555336,4/1/20,treatment
1543014,4/1/20,treatment
1532700,4/1/20,treatment
1550860,4/1/20,treatment
1547928,4/1/20,control
1544191,4/1/20,control
1549476,4/1/20,control
1531534,4/1/20,treatment
1540444,4/1/20,treatment
1556934,4/1/20,treatment
1533082,4/1/20,treatment
1535366,4/1/20,treatment
1552689,4/1/20,treatment
1550639,4/1/20,treatment
1535033,4/1/20,control
1536429,4/1/20,control
1534156,4/1/20,treatment
1542464,4/1/20,treatment
1536222,4/1/20,control
1546879,4/1/20,control
1535147,4/1/20,treatment
1549631,4/1/20,treatment
1536432,4/1/20,control
1552703,4/1/20,control
1543221,4/1/20,control
1545334,4/1/20,treatment
1545859,4/1/20,treatment
1538348,4/1/20,treatment
1532378,4/1/20,control
1547842,4/1/20,control
1551025,4/1/20,treatment
1556115,4/1/20,treatment
1542373,4/1/20,treatment
1554989,4/1/20,treatment
1546965,4/1/20,control
1535470,4/1/20,control
1546645,4/1/20,control
1545748,4/1/20,treatment
1550340,4/1/20,treatment
1550058,4/1/20,treatment
1532234,4/1/20,treatment
1556580,4/1/20,treatment
1556657,4/1/20,treatment
1532745,4/1/20,treatment
1546206,4/1/20,treatment
1550071,4/1/20,treatment
1534258,4/1/20,control
1540343,4/1/20,treatment
1551981,4/1/20,treatment
1551387,4/1/20,treatment
1532275,4/1/20,control
1537029,4/1/20,treatment
1534640,4/1/20,treatment
1531506,4/1/20,treatment
1541538,4/1/20,control
1542996,4/1/20,treatment
1554923,4/1/20,treatment
1543564,4/1/20,treatment
1550497,4/1/20,treatment
1555908,4/1/20,control
1548617,4/1/20,control
1532753,4/1/20,treatment
1533691,4/1/20,treatment
1540240,4/1/20,control
1542910,4/1/20,control
1550768,4/1/20,treatment
1547475,4/1/20,treatment
1546428,4/1/20,treatment
1539464,4/1/20,treatment
1538891,4/1/20,treatment
1556812,4/1/20,treatment
1535432,4/1/20,treatment
1536057,4/1/20,treatment
1539936,4/1/20,control
1541716,4/1/20,control
1531937,4/1/20,control
1533474,4/1/20,control
1550297,4/1/20,treatment
1543826,4/1/20,treatment
1536602,4/1/20,treatment
1557106,4/1/20,treatment
1545545,4/1/20,treatment
1546174,4/1/20,treatment
1533976,4/1/20,treatment
1544077,4/1/20,treatment
1552528,4/1/20,treatment
1552528,4/1/20,treatment
1539417,4/1/20,control
1540953,4/1/20,control
1532045,4/1/20,treatment
1550454,4/1/20,treatment
1549423,4/1/20,treatment
1551562,4/1/20,treatment
1548328,4/1/20,treatment
1551415,4/1/20,control
1551834,4/1/20,control
1535784,4/1/20,control
1536026,4/1/20,treatment
1551476,4/1/20,treatment
1531484,4/1/20,treatment
1534251,4/1/20,treatment
1541962,4/1/20,treatment
1543483,4/1/20,treatment
1538848,4/1/20,control
1550822,4/1/20,treatment
1554530,4/1/20,treatment
1553316,4/1/20,treatment
1549715,4/1/20,treatment
1534058,4/1/20,treatment
1542202,4/1/20,treatment
1555737,4/1/20,treatment
1557305,4/1/20,control
1531593,4/1/20,control
1549602,4/1/20,treatment
1542395,4/1/20,treatment
1533576,4/1/20,treatment
1543234,4/1/20,treatment
1536050,4/1/20,treatment
1555617,4/1/20,treatment
1543156,4/1/20,control
1535631,4/1/20,control
1554909,4/1/20,control
1542324,4/1/20,treatment
1536185,4/1/20,control
1545145,4/1/20,control
1540593,4/1/20,control
1539583,4/1/20,treatment
1552501,4/1/20,treatment
1549185,4/1/20,treatment
1533420,4/1/20,control
1551596,4/1/20,control
1531490,4/1/20,control
1553032,4/1/20,treatment
1549654,4/1/20,treatment
1543758,4/1/20,treatment
1536093,4/1/20,treatment
1546060,4/1/20,control
1548794,4/1/20,control
1554859,4/1/20,control
1531487,4/1/20,treatment
1534908,4/1/20,control
1545181,4/1/20,treatment
1551927,4/1/20,treatment
1556411,4/1/20,treatment
1536087,4/1/20,treatment
1553871,4/1/20,control
1538755,4/1/20,control
1538807,4/1/20,control
1541937,4/1/20,treatment
1544257,4/1/20,treatment
1544579,4/1/20,treatment
1541704,4/1/20,treatment
1552908,4/1/20,treatment
1541505,4/1/20,treatment
1542220,4/1/20,treatment
1534030,4/1/20,treatment
1546813,4/1/20,treatment
1556717,4/1/20,treatment
1553327,4/1/20,treatment
1539028,4/1/20,treatment
1551102,4/1/20,treatment
1540620,4/1/20,control
1534891,4/1/20,treatment
1553955,4/1/20,treatment
1543418,4/1/20,treatment
1541288,4/1/20,treatment
1556282,4/1/20,control
1539157,4/1/20,treatment
1539660,4/1/20,treatment
1547808,4/1/20,treatment
1552735,4/1/20,treatment
1549559,4/1/20,control
1556459,4/1/20,control
1549371,4/1/20,treatment
1547086,4/1/20,control
1532341,4/1/20,treatment
1548983,4/1/20,control
1544230,4/1/20,control
1532183,4/1/20,control
1538496,4/1/20,treatment
1542212,4/1/20,treatment
1546300,4/1/20,treatment
1534320,4/1/20,treatment
1555972,4/1/20,treatment
1537781,4/1/20,control
1545402,4/1/20,control
1547971,4/1/20,treatment
1537258,4/1/20,treatment
1548190,4/1/20,treatment
1545730,4/1/20,treatment
1551547,4/1/20,treatment
1533241,4/1/20,control
1537052,4/1/20,control
1546676,4/1/20,control
1556353,4/1/20,treatment
1540284,4/1/20,treatment
1545345,4/1/20,control
1548086,4/1/20,treatment
1547543,4/1/20,treatment
1546703,4/1/20,treatment
1540177,4/1/20,treatment
1555497,4/1/20,treatment
1557031,4/1/20,treatment
1535630,4/1/20,treatment
1534071,4/1/20,treatment
1554767,4/1/20,control
1552175,4/1/20,control
1541832,4/1/20,control
1546388,4/1/20,treatment
1536154,4/1/20,treatment
1533698,4/1/20,treatment
1536258,4/1/20,control
1532217,4/1/20,treatment
1531922,4/1/20,treatment
1532780,4/1/20,control
1540507,4/1/20,treatment
1542661,4/1/20,treatment
1532189,4/1/20,treatment
1538561,4/1/20,treatment
1547339,4/1/20,control
1557248,4/1/20,control
1552687,4/1/20,control
1541757,4/1/20,treatment
1549422,4/1/20,treatment
1535600,4/1/20,treatment
1542872,4/1/20,treatment
1557235,4/1/20,treatment
1555028,4/1/20,control
1532804,4/1/20,control
1556093,4/1/20,control
1537334,4/1/20,treatment
1536151,4/1/20,treatment
1555596,4/1/20,treatment
1556034,4/1/20,control
1545947,4/1/20,treatment
1536646,4/1/20,treatment
1549085,4/1/20,treatment
1541225,4/1/20,treatment
1541412,4/1/20,treatment
1540532,4/1/20,treatment
1536051,4/1/20,control
1536350,4/1/20,control
1539952,4/1/20,control
1535902,4/1/20,treatment
1552287,4/1/20,treatment
1552107,4/1/20,treatment
1539191,4/1/20,control
1555733,4/1/20,treatment
1539542,4/1/20,treatment
1534920,4/1/20,treatment
1556890,4/1/20,control
1556910,4/1/20,treatment
1553194,4/1/20,treatment
1540990,4/1/20,treatment
1557255,4/1/20,treatment
1534177,4/1/20,treatment
1551711,4/1/20,treatment
1551334,4/1/20,control
1538068,4/1/20,control
1544778,4/1/20,control
1538408,4/1/20,treatment
1548991,4/1/20,treatment
1550152,4/1/20,treatment
1549643,4/1/20,treatment
1542518,4/1/20,treatment
1557131,4/1/20,treatment
1537713,4/1/20,treatment
1532846,4/1/20,treatment
1536656,4/1/20,control
1550969,4/1/20,control
1546648,4/1/20,control
1536711,4/1/20,treatment
1551124,4/1/20,treatment
1548540,4/1/20,control
1534009,4/1/20,control
1556061,4/1/20,treatment
1543575,4/1/20,treatment
1551574,4/1/20,treatment
1541123,4/1/20,treatment
1549557,4/1/20,treatment
1544125,4/1/20,treatment
1543710,4/1/20,treatment
1539253,4/1/20,treatment
1543683,4/1/20,control
1552828,4/1/20,treatment
1541111,4/1/20,control
1532371,4/1/20,control
1549338,4/1/20,control
1532411,4/1/20,control
1541574,4/1/20,control
1534766,4/1/20,treatment
1531934,4/1/20,treatment
1555397,4/1/20,treatment
1549806,4/1/20,treatment
1551632,4/1/20,treatment
1533736,4/1/20,control
1545016,4/1/20,control
1545968,4/1/20,control
1552915,4/1/20,treatment
1535321,4/1/20,treatment
1546185,4/1/20,control
1546097,4/1/20,control
1549028,4/1/20,control
1536859,4/1/20,treatment
1556187,4/1/20,treatment
1556996,4/1/20,treatment
1554118,4/1/20,treatment
1544819,4/1/20,treatment
1543651,4/1/20,treatment
1555558,4/1/20,treatment
1553946,4/1/20,control
1543690,4/1/20,control
1533515,4/1/20,control
1533677,4/1/20,treatment
1549346,4/1/20,treatment
1546430,4/1/20,treatment
1539887,4/1/20,treatment
1539884,4/1/20,treatment
1548531,4/1/20,treatment
1551575,4/1/20,treatment
1546286,4/1/20,treatment
1548014,4/1/20,treatment
1542714,4/1/20,treatment
1546259,4/1/20,treatment
1557126,4/1/20,treatment
1552327,4/1/20,treatment
1547276,4/1/20,treatment
1553018,4/1/20,treatment
1541925,4/1/20,treatment
1548069,4/1/20,treatment
1533203,4/1/20,treatment
1552994,4/1/20,control
1546092,4/1/20,control
1539728,4/1/20,treatment
1551317,4/1/20,treatment
1541663,4/1/20,treatment
1533992,4/1/20,control
1544275,4/1/20,treatment
1532689,4/1/20,treatment
1537972,4/1/20,control
1554963,4/1/20,control
1545185,4/1/20,control
1533956,4/1/20,control
1541303,4/1/20,treatment
1554269,4/1/20,control
1548183,4/1/20,control
1549940,4/1/20,control
1556589,4/1/20,treatment
1553141,4/1/20,treatment
1535598,4/1/20,treatment
1549284,4/1/20,treatment
1532692,4/1/20,treatment
1551592,4/1/20,treatment
1537689,4/1/20,control
1534374,4/1/20,treatment
1548526,4/1/20,treatment
1542291,4/1/20,treatment
1545252,4/1/20,treatment
1535457,4/1/20,control
1554506,4/1/20,control
1549826,4/1/20,treatment
1533657,4/1/20,treatment
1533269,4/1/20,treatment
1537684,4/1/20,treatment
1548652,4/1/20,treatment
1535139,4/1/20,treatment
1544865,4/1/20,treatment
1547969,4/1/20,treatment
1537549,4/1/20,control
1540952,4/1/20,treatment
1538463,4/1/20,treatment
1550867,4/1/20,treatment
1538704,4/1/20,treatment
1551231,4/1/20,control
1536582,4/1/20,control
1554952,4/1/20,control
1543041,4/1/20,treatment
1541690,4/1/20,treatment
1549750,4/1/20,treatment
1545688,4/1/20,treatment
1548629,4/1/20,treatment
1533109,4/1/20,control
1547955,4/1/20,treatment
1549465,4/1/20,treatment
1547292,4/1/20,treatment
1536457,4/1/20,treatment
1539756,4/1/20,control
1539994,4/1/20,control
1541296,4/1/20,treatment
1537701,4/1/20,treatment
1553202,4/1/20,treatment
1537148,4/1/20,treatment
1540867,4/1/20,treatment
1555950,4/1/20,treatment
1553876,4/1/20,control
1542064,4/1/20,control
1533899,4/1/20,treatment
1545321,4/1/20,treatment
1538520,4/1/20,treatment
1537937,4/1/20,treatment
1538494,4/1/20,control
1538465,4/1/20,treatment
1553063,4/1/20,treatment
1554479,4/1/20,treatment
1551401,4/1/20,treatment
1551973,4/1/20,treatment
1537900,4/1/20,treatment
1549491,4/1/20,treatment
1541314,4/1/20,treatment
1541409,4/1/20,treatment
1534427,4/1/20,treatment
1534275,4/1/20,treatment
1544380,4/1/20,treatment
1547369,4/1/20,treatment
1534067,4/1/20,control
1553380,4/1/20,control
1544835,4/1/20,control
1547308,4/1/20,control
1549460,4/1/20,control
1545908,4/1/20,treatment
1538548,4/1/20,treatment
1536681,4/1/20,treatment
1539868,4/1/20,treatment
1542590,4/1/20,treatment
1534862,4/1/20,control
1534657,4/1/20,control
1548386,4/1/20,treatment
1552958,4/1/20,treatment
1546160,4/1/20,treatment
1552910,4/1/20,treatment
1544846,4/1/20,treatment
1541929,4/1/20,treatment
1535926,4/1/20,treatment
1544793,4/1/20,treatment
1539030,4/1/20,treatment
1555839,4/1/20,treatment
1543706,4/1/20,treatment
1539750,4/1/20,treatment
1532744,4/1/20,treatment
1539080,4/1/20,treatment
1536073,4/1/20,treatment
1542815,4/1/20,treatment
1545506,4/1/20,treatment
1547287,4/1/20,treatment
1537085,4/1/20,control
1533787,4/1/20,treatment
1550625,4/1/20,treatment
1535626,4/1/20,treatment
1546683,4/1/20,treatment
1538955,4/1/20,treatment
1532507,4/1/20,treatment
1539724,4/1/20,treatment
1534053,4/1/20,treatment
1549706,4/1/20,treatment
1535809,4/1/20,treatment
1544054,4/1/20,treatment
1543186,4/1/20,treatment
1543144,4/1/20,treatment
1545821,4/1/20,control
1541199,4/1/20,control
1551823,4/1/20,control
1534539,4/1/20,treatment
1538646,4/1/20,treatment
1555027,4/1/20,treatment
1557176,4/1/20,control
1535271,4/1/20,control
1532065,4/1/20,treatment
1538695,4/1/20,treatment
1553229,4/1/20,treatment
1547295,4/1/20,control
1535476,4/1/20,treatment
1552301,4/1/20,treatment
1536584,4/1/20,control
1552147,4/1/20,control
1546012,4/1/20,control
1532511,4/1/20,control
1537032,4/1/20,control
1549690,4/1/20,treatment
1543304,4/1/20,treatment
1534355,4/1/20,treatment
1546710,4/1/20,treatment
1540675,4/1/20,treatment
1538140,4/1/20,treatment
1539855,4/1/20,treatment
1532583,4/1/20,treatment
1533690,4/1/20,treatment
1549944,4/1/20,control
1552299,4/1/20,control
1541267,4/1/20,control
1531604,4/1/20,treatment
1536641,4/1/20,treatment
1537225,4/1/20,treatment
1550648,4/1/20,treatment
1543692,4/1/20,treatment
1548881,4/1/20,treatment
1545375,4/1/20,treatment
1548558,4/1/20,control
1553755,4/1/20,treatment
1541739,4/1/20,treatment
1548008,4/1/20,treatment
1543081,4/1/20,treatment
1544382,4/1/20,treatment
1556085,4/1/20,treatment
1545457,4/1/20,treatment
1533190,4/1/20,treatment
1538930,4/1/20,treatment
1552929,4/1/20,control
1541888,4/1/20,control
1556324,4/1/20,treatment
1539069,4/1/20,control
1535719,4/1/20,control
1542369,4/1/20,control
1554454,4/1/20,treatment
1536821,4/1/20,treatment
1549333,4/1/20,treatment
1543878,4/1/20,treatment
1535571,4/1/20,treatment
1553634,4/1/20,treatment
1548280,4/1/20,control
1535440,4/1/20,control
1535764,4/1/20,control
1541449,4/1/20,control
1537803,4/1/20,treatment
1549958,4/1/20,treatment
1539997,4/1/20,control
1542107,4/1/20,control
1545736,4/1/20,control
1556558,4/1/20,control
1553174,4/1/20,control
1548866,4/1/20,treatment
1556218,4/1/20,treatment
1544379,4/1/20,treatment
1541304,4/1/20,treatment
1549754,4/1/20,treatment
1545937,4/1/20,treatment
1533991,4/1/20,treatment
1548405,4/1/20,treatment
1547189,4/1/20,treatment
1551698,4/1/20,treatment
1550564,4/1/20,treatment
1532024,4/1/20,control
1536719,4/1/20,control
1531628,4/1/20,treatment
1554928,4/1/20,treatment
1556962,4/1/20,treatment
1544411,4/1/20,treatment
1541478,4/1/20,treatment
1555731,4/1/20,control
1547550,4/1/20,control
1532200,4/1/20,treatment
1543160,4/1/20,control
1538225,4/1/20,control
1552437,4/1/20,control
1542543,4/1/20,treatment
1553006,4/1/20,treatment
1553092,4/1/20,treatment
1551212,4/1/20,treatment
1550271,4/1/20,treatment
1545350,4/1/20,treatment
1543328,4/1/20,treatment
1557094,4/1/20,treatment
1549038,4/1/20,treatment
1537126,4/1/20,treatment
1546821,4/1/20,control
1555598,4/1/20,control
1543954,4/1/20,treatment
1556819,4/1/20,treatment
1539832,4/1/20,treatment
1556987,4/1/20,treatment
1552049,4/1/20,control
1548220,4/1/20,control
1544229,4/1/20,control
1556313,4/1/20,treatment
1532353,4/1/20,treatment
1531899,4/1/20,treatment
1551909,4/1/20,treatment
1544037,4/1/20,control
1540585,4/1/20,control
1532826,4/1/20,control
1534742,4/1/20,treatment
1541209,4/1/20,treatment
1540206,4/1/20,treatment
1546006,4/1/20,control
1543927,4/1/20,control
1539854,4/1/20,control
1547488,4/1/20,control
1557384,4/1/20,control
1546290,4/1/20,control
1535721,4/1/20,treatment
1536601,4/1/20,treatment
1543714,4/1/20,treatment
1548741,4/1/20,treatment
1538922,4/1/20,treatment
1531625,4/1/20,treatment
1536070,4/1/20,treatment
1546345,4/1/20,control
1557125,4/1/20,control
1552615,4/1/20,control
1552346,4/1/20,control
1545817,4/1/20,control
1534518,4/1/20,treatment
1539181,4/1/20,treatment
1543621,4/1/20,treatment
1546705,4/1/20,treatment
1534859,4/1/20,treatment
1539137,4/1/20,treatment
1550594,4/1/20,treatment
1533057,4/1/20,control
1546853,4/1/20,treatment
1554891,4/1/20,treatment
1535858,4/1/20,treatment
1544618,4/1/20,treatment
1554340,4/1/20,treatment
1539771,4/1/20,treatment
1556878,4/1/20,treatment
1550110,4/1/20,treatment
1537138,4/1/20,treatment
1547712,4/1/20,treatment
1551460,4/1/20,control
1555938,4/1/20,treatment
1543855,4/1/20,treatment
1549686,4/1/20,treatment
1545680,4/1/20,treatment
1538022,4/1/20,treatment
1539953,4/1/20,treatment
1531992,4/1/20,treatment
1539144,4/1/20,control
1556979,4/1/20,treatment
1535970,4/1/20,treatment
1556801,4/1/20,treatment
1557203,4/1/20,treatment
1538941,4/1/20,treatment
1544503,4/1/20,treatment
1533816,4/1/20,treatment
1547521,4/1/20,treatment
1537934,4/1/20,treatment
1553086,4/1/20,treatment
1549374,4/1/20,treatment
1548088,4/1/20,treatment
1544537,4/1/20,treatment
1551867,4/1/20,treatment
1549057,4/1/20,treatment
1539584,4/1/20,control
1546576,4/1/20,treatment
1546172,4/1/20,treatment
1547464,4/1/20,treatment
1535267,4/1/20,control
1546819,4/1/20,control
1535216,4/1/20,control
1557180,4/1/20,control
1544739,4/1/20,treatment
1549160,4/1/20,treatment
1533829,4/1/20,treatment
1536179,4/1/20,control
1549497,4/1/20,control
1535977,4/1/20,control
1531622,4/1/20,control
1552051,4/1/20,control
1539455,4/1/20,control
1547422,4/1/20,treatment
1534013,4/1/20,treatment
1556330,4/1/20,treatment
1550349,4/1/20,treatment
1546891,4/1/20,treatment
1555522,4/1/20,treatment
1535030,4/1/20,treatment
1554266,4/1/20,treatment
1534668,4/1/20,control
1533267,4/1/20,treatment
1556999,4/1/20,treatment
1537070,4/1/20,treatment
1553162,4/1/20,treatment
1547809,4/1/20,treatment
1555472,4/1/20,treatment
1533742,4/1/20,treatment
1552514,4/1/20,control
1544106,4/1/20,control
1548021,4/1/20,treatment
1543957,4/1/20,treatment
1541010,4/1/20,treatment
1549388,4/1/20,treatment
1547563,4/1/20,treatment
1533857,4/1/20,control
1534586,4/1/20,control
1551708,4/1/20,control
1537643,4/1/20,treatment
1546579,4/1/20,treatment
1533559,4/1/20,treatment
1542713,4/1/20,treatment
1552695,4/1/20,treatment
1546476,4/1/20,treatment
1532339,4/1/20,treatment
1546848,4/1/20,treatment
1540609,4/1/20,treatment
1537914,4/1/20,control
1538024,4/1/20,treatment
1554594,4/1/20,treatment
1534262,4/1/20,treatment
1551216,4/1/20,control
1544324,4/1/20,treatment
1542763,4/1/20,treatment
1556332,4/1/20,treatment
1532344,4/1/20,control
1554773,4/1/20,control
1549454,4/1/20,treatment
1540681,4/1/20,treatment
1557059,4/1/20,treatment
1539107,4/1/20,treatment
